timestamp,latitude,longitude,speed,status,alert,maps_link
2026-06-14 19:43:21.889425,12.973671696238656,77.59019834780352,69.3,Moving,Normal,"https://www.google.com/maps?q=12.973671696238656,77.59019834780352"
2026-06-14 19:43:24.899792,12.973388487934539,77.59030199505172,43.26,Moving,Normal,"https://www.google.com/maps?q=12.973388487934539,77.59030199505172"
2026-06-14 19:43:27.905881,12.973012360593936,77.59071013344337,31.36,Moving,Normal,"https://www.google.com/maps?q=12.973012360593936,77.59071013344337"
2026-06-14 19:43:30.914381,12.972413840997294,77.59103905726337,46.34,Moving,Normal,"https://www.google.com/maps?q=12.972413840997294,77.59103905726337"
2026-06-14 19:43:33.918640,12.971627434138956,77.59035744827356,70.17,Moving,Normal,"https://www.google.com/maps?q=12.971627434138956,77.59035744827356"
2026-06-14 19:43:36.929520,12.970948666185787,77.59112033779513,31.81,Moving,Normal,"https://www.google.com/maps?q=12.970948666185787,77.59112033779513"
2026-06-14 19:43:39.940403,12.971362917578492,77.59038582120961,34.27,Moving,Normal,"https://www.google.com/maps?q=12.971362917578492,77.59038582120961"
2026-06-14 19:43:42.964644,12.971951532739062,77.59012421253743,22.29,Moving,Normal,"https://www.google.com/maps?q=12.971951532739062,77.59012421253743"
2026-06-14 19:43:45.974323,12.9716768709011,77.5905359073919,79.68,Moving,Normal,"https://www.google.com/maps?q=12.9716768709011,77.5905359073919"
2026-06-14 19:53:58.086533,12.971668283194905,77.59536505764665,40.13,Moving,Normal,"https://www.google.com/maps?q=12.971668283194905,77.59536505764665"
2026-06-14 19:54:01.118044,12.971821706140986,77.59488363380244,37.56,Moving,Normal,"https://www.google.com/maps?q=12.971821706140986,77.59488363380244"
2026-06-14 19:54:04.124588,12.972606890530763,77.59500780062785,37.96,Moving,Normal,"https://www.google.com/maps?q=12.972606890530763,77.59500780062785"
2026-06-14 19:54:07.145537,12.972096059841252,77.59469293928443,21.46,Moving,Normal,"https://www.google.com/maps?q=12.972096059841252,77.59469293928443"
2026-06-14 19:54:10.158074,12.971385163099344,77.594966617473,66.35,Moving,Normal,"https://www.google.com/maps?q=12.971385163099344,77.594966617473"
2026-06-14 19:54:13.223852,12.971435541218368,77.59423030219168,68.42,Moving,Normal,"https://www.google.com/maps?q=12.971435541218368,77.59423030219168"
2026-06-14 19:54:16.302114,12.9712550093257,77.5937598418342,24.78,Moving,Normal,"https://www.google.com/maps?q=12.9712550093257,77.5937598418342"
2026-06-14 19:54:19.310610,12.971825487548099,77.5939732505428,21.1,Moving,Normal,"https://www.google.com/maps?q=12.971825487548099,77.5939732505428"
2026-06-14 19:54:22.347657,12.972082538654112,77.59369799676153,74.85,Moving,Normal,"https://www.google.com/maps?q=12.972082538654112,77.59369799676153"
2026-06-14 19:54:25.359265,12.972477694204022,77.59370086914784,55.16,Moving,Normal,"https://www.google.com/maps?q=12.972477694204022,77.59370086914784"
2026-06-14 19:54:28.368804,12.97278895484072,77.59349876833224,42.94,Moving,Normal,"https://www.google.com/maps?q=12.97278895484072,77.59349876833224"
2026-06-14 19:54:31.377932,12.972614285720073,77.5930717354329,79.92,Moving,Normal,"https://www.google.com/maps?q=12.972614285720073,77.5930717354329"
2026-06-14 19:54:34.392835,12.972982468468334,77.59367441464748,66.81,Moving,Normal,"https://www.google.com/maps?q=12.972982468468334,77.59367441464748"
2026-06-14 19:54:37.401575,12.973448049264714,77.59341431932339,54.28,Moving,Normal,"https://www.google.com/maps?q=12.973448049264714,77.59341431932339"
2026-06-14 19:54:40.410266,12.973332885932932,77.59376205381315,20.61,Moving,Normal,"https://www.google.com/maps?q=12.973332885932932,77.59376205381315"
2026-06-14 19:54:43.422045,12.97355872161002,77.59434599683236,30.13,Moving,Normal,"https://www.google.com/maps?q=12.97355872161002,77.59434599683236"
2026-06-14 19:54:46.430849,12.972950579876022,77.59478988402304,45.66,Moving,Normal,"https://www.google.com/maps?q=12.972950579876022,77.59478988402304"
2026-06-14 19:54:49.447600,12.97297095127858,77.5945111395116,45.77,Moving,Normal,"https://www.google.com/maps?q=12.97297095127858,77.5945111395116"
2026-06-14 19:54:52.460268,12.97315143888116,77.5944763920707,39.1,Moving,Normal,"https://www.google.com/maps?q=12.97315143888116,77.5944763920707"
2026-06-14 19:54:55.472433,12.972684840241474,77.59472252456956,76.54,Moving,Normal,"https://www.google.com/maps?q=12.972684840241474,77.59472252456956"
2026-06-14 19:54:58.481887,12.972569249745957,77.59525675248433,50.23,Moving,Normal,"https://www.google.com/maps?q=12.972569249745957,77.59525675248433"
2026-06-14 19:55:01.537966,12.972372704029853,77.59559467506146,65.7,Moving,Normal,"https://www.google.com/maps?q=12.972372704029853,77.59559467506146"
2026-06-14 19:55:04.572967,12.97271543174801,77.59536615439944,38.43,Moving,Normal,"https://www.google.com/maps?q=12.97271543174801,77.59536615439944"
2026-06-14 19:55:07.582065,12.97224150317939,77.59549379158848,20.78,Moving,Normal,"https://www.google.com/maps?q=12.97224150317939,77.59549379158848"
2026-06-14 19:55:10.595528,12.97163748782508,77.59537664172575,34.89,Moving,Normal,"https://www.google.com/maps?q=12.97163748782508,77.59537664172575"
2026-06-14 19:55:13.610995,12.972086898550518,77.595067994929,52.92,Moving,Normal,"https://www.google.com/maps?q=12.972086898550518,77.595067994929"
2026-06-14 19:55:16.640599,12.972010193392581,77.59533903117826,49.01,Moving,Normal,"https://www.google.com/maps?q=12.972010193392581,77.59533903117826"
2026-06-14 19:55:19.653062,12.97253606408158,77.59557575052274,30.17,Moving,Normal,"https://www.google.com/maps?q=12.97253606408158,77.59557575052274"
2026-06-14 19:55:22.664664,12.972785768475523,77.59538019467766,61.55,Moving,Normal,"https://www.google.com/maps?q=12.972785768475523,77.59538019467766"
2026-06-14 19:55:25.674846,12.972246411966537,77.59561072615742,36.94,Moving,Normal,"https://www.google.com/maps?q=12.972246411966537,77.59561072615742"
2026-06-14 19:55:28.705203,12.971488941375545,77.59568874499921,54.15,Moving,Normal,"https://www.google.com/maps?q=12.971488941375545,77.59568874499921"
2026-06-14 19:55:31.712661,12.971177171080475,77.59573111862476,43.56,Moving,Normal,"https://www.google.com/maps?q=12.971177171080475,77.59573111862476"
2026-06-14 19:55:34.721681,12.970917265630668,77.59515876737444,25.58,Moving,Normal,"https://www.google.com/maps?q=12.970917265630668,77.59515876737444"
2026-06-14 19:55:37.731230,12.970176242203829,77.59442922347276,43.65,Moving,Normal,"https://www.google.com/maps?q=12.970176242203829,77.59442922347276"
2026-06-14 19:55:40.740350,12.970016658430309,77.59449205849361,56.65,Moving,Normal,"https://www.google.com/maps?q=12.970016658430309,77.59449205849361"
2026-06-14 19:55:43.749922,12.97035983361871,77.59440755078609,69.2,Moving,Normal,"https://www.google.com/maps?q=12.97035983361871,77.59440755078609"
2026-06-14 19:55:46.772795,12.971008476608656,77.59452216001343,23.45,Moving,Normal,"https://www.google.com/maps?q=12.971008476608656,77.59452216001343"
2026-06-14 19:55:49.781567,12.971484071591066,77.59435070026066,31.75,Moving,Normal,"https://www.google.com/maps?q=12.971484071591066,77.59435070026066"
2026-06-14 19:55:52.790255,12.971608596611677,77.59421771953176,24.27,Moving,Normal,"https://www.google.com/maps?q=12.971608596611677,77.59421771953176"
2026-06-14 19:55:55.798767,12.971593302311781,77.59377174333666,50.04,Moving,Normal,"https://www.google.com/maps?q=12.971593302311781,77.59377174333666"
2026-06-14 19:55:58.809422,12.972358497387015,77.59322452252754,30.6,Moving,Normal,"https://www.google.com/maps?q=12.972358497387015,77.59322452252754"
2026-06-14 19:56:01.816410,12.97279089574423,77.59320841221555,44.82,Moving,Normal,"https://www.google.com/maps?q=12.97279089574423,77.59320841221555"
2026-06-14 19:56:04.830889,12.97233876418923,77.59254774733353,25.26,Moving,Normal,"https://www.google.com/maps?q=12.97233876418923,77.59254774733353"
2026-06-14 19:56:07.839362,12.972300423007042,77.59276667841266,26.54,Moving,Normal,"https://www.google.com/maps?q=12.972300423007042,77.59276667841266"
2026-06-14 19:56:10.848146,12.973100209265548,77.5935087678692,50.03,Moving,Normal,"https://www.google.com/maps?q=12.973100209265548,77.5935087678692"
2026-06-14 19:56:13.856780,12.972900209249394,77.59393126257702,25.89,Moving,Normal,"https://www.google.com/maps?q=12.972900209249394,77.59393126257702"
2026-06-14 19:56:16.862650,12.973382095793648,77.59422244217939,28.73,Moving,Normal,"https://www.google.com/maps?q=12.973382095793648,77.59422244217939"
2026-06-14 19:56:19.871811,12.973555618728914,77.59372103903306,60.44,Moving,Normal,"https://www.google.com/maps?q=12.973555618728914,77.59372103903306"
2026-06-14 19:56:22.882317,12.972932526608684,77.59335462955688,31.41,Moving,Normal,"https://www.google.com/maps?q=12.972932526608684,77.59335462955688"
2026-06-14 19:56:25.891631,12.972963636118031,77.59308054695217,79.36,Moving,Normal,"https://www.google.com/maps?q=12.972963636118031,77.59308054695217"
2026-06-14 19:56:28.903495,12.973499893138111,77.59385239004072,25.09,Moving,Normal,"https://www.google.com/maps?q=12.973499893138111,77.59385239004072"
2026-06-14 19:56:31.907709,12.973321015662233,77.59357780898401,66.36,Moving,Normal,"https://www.google.com/maps?q=12.973321015662233,77.59357780898401"
2026-06-14 19:56:34.916106,12.97262107110035,77.59287929496298,25.86,Moving,Normal,"https://www.google.com/maps?q=12.97262107110035,77.59287929496298"
2026-06-14 19:56:37.925183,12.97231425004775,77.5936338107427,34.86,Moving,Normal,"https://www.google.com/maps?q=12.97231425004775,77.5936338107427"
2026-06-14 19:56:40.933623,12.972764273226726,77.59415889044173,50.18,Moving,Normal,"https://www.google.com/maps?q=12.972764273226726,77.59415889044173"
2026-06-14 19:56:43.942499,12.972659513170566,77.59415456051171,43.62,Moving,Normal,"https://www.google.com/maps?q=12.972659513170566,77.59415456051171"
2026-06-14 19:56:46.947382,12.973424087394795,77.59414353858429,55.63,Moving,Normal,"https://www.google.com/maps?q=12.973424087394795,77.59414353858429"
2026-06-14 19:56:49.956050,12.972710809121084,77.59358820338805,67.62,Moving,Normal,"https://www.google.com/maps?q=12.972710809121084,77.59358820338805"
2026-06-14 19:56:52.966147,12.972738855912137,77.59386246728803,65.95,Moving,Normal,"https://www.google.com/maps?q=12.972738855912137,77.59386246728803"
2026-06-14 19:56:55.975203,12.972734897883175,77.5931366172444,76.16,Moving,Normal,"https://www.google.com/maps?q=12.972734897883175,77.5931366172444"
2026-06-14 19:56:58.986435,12.973360220775911,77.59262237854541,77.67,Moving,Normal,"https://www.google.com/maps?q=12.973360220775911,77.59262237854541"
2026-06-14 19:57:01.996636,12.973622729260793,77.59193030840318,45.73,Moving,Normal,"https://www.google.com/maps?q=12.973622729260793,77.59193030840318"
2026-06-14 19:57:05.005247,12.973791704467917,77.59227336465143,33.91,Moving,Normal,"https://www.google.com/maps?q=12.973791704467917,77.59227336465143"
2026-06-14 19:57:08.017066,12.973055435556809,77.59203982519186,20.91,Moving,Normal,"https://www.google.com/maps?q=12.973055435556809,77.59203982519186"
2026-06-14 19:57:11.026902,12.973024582388632,77.59157484215912,63.5,Moving,Normal,"https://www.google.com/maps?q=12.973024582388632,77.59157484215912"
2026-06-14 19:57:14.038334,12.973201796017705,77.59113442620463,37.65,Moving,Normal,"https://www.google.com/maps?q=12.973201796017705,77.59113442620463"
2026-06-14 19:57:17.045328,12.97369432960801,77.59061260031406,64.72,Moving,Normal,"https://www.google.com/maps?q=12.97369432960801,77.59061260031406"
2026-06-14 19:57:20.053551,12.973374087702757,77.5913927495752,63.19,Moving,Normal,"https://www.google.com/maps?q=12.973374087702757,77.5913927495752"
2026-06-14 19:57:23.063698,12.973217223357588,77.592127763582,29.19,Moving,Normal,"https://www.google.com/maps?q=12.973217223357588,77.592127763582"
2026-06-14 19:57:26.072451,12.973486990511601,77.59134305438268,64.15,Moving,Normal,"https://www.google.com/maps?q=12.973486990511601,77.59134305438268"
2026-06-14 19:57:29.084672,12.972771153143473,77.59156050461858,71.18,Moving,Normal,"https://www.google.com/maps?q=12.972771153143473,77.59156050461858"
2026-06-14 19:57:32.100169,12.973244916785823,77.59157935774269,20.28,Moving,Normal,"https://www.google.com/maps?q=12.973244916785823,77.59157935774269"
2026-06-14 19:57:35.108945,12.972659398085867,77.59224340676379,33.58,Moving,Normal,"https://www.google.com/maps?q=12.972659398085867,77.59224340676379"
2026-06-14 19:57:38.120180,12.972364579649447,77.59199948736376,49.23,Moving,Normal,"https://www.google.com/maps?q=12.972364579649447,77.59199948736376"
2026-06-14 19:57:41.128917,12.971987568550839,77.59259577118534,36.35,Moving,Normal,"https://www.google.com/maps?q=12.971987568550839,77.59259577118534"
2026-06-14 19:57:44.145272,12.972417510263686,77.59283493438214,64.99,Moving,Normal,"https://www.google.com/maps?q=12.972417510263686,77.59283493438214"
2026-06-14 19:57:47.148890,12.972763951721822,77.59270866435118,23.1,Moving,Normal,"https://www.google.com/maps?q=12.972763951721822,77.59270866435118"
2026-06-14 19:57:50.157851,12.972401041816017,77.59314009348408,22.39,Moving,Normal,"https://www.google.com/maps?q=12.972401041816017,77.59314009348408"
2026-06-14 19:57:53.169504,12.972245399589532,77.59275715882963,26.45,Moving,Normal,"https://www.google.com/maps?q=12.972245399589532,77.59275715882963"
2026-06-14 19:57:56.178397,12.971954472739469,77.59348559941756,45.81,Moving,Normal,"https://www.google.com/maps?q=12.971954472739469,77.59348559941756"
2026-06-14 19:57:59.186729,12.971251809264956,77.59317501644597,72.12,Moving,Normal,"https://www.google.com/maps?q=12.971251809264956,77.59317501644597"
2026-06-14 19:58:02.203665,12.971608050592732,77.59318441491888,36.96,Moving,Normal,"https://www.google.com/maps?q=12.971608050592732,77.59318441491888"
2026-06-14 19:58:05.212616,12.970902996916797,77.59370234356331,23.61,Moving,Normal,"https://www.google.com/maps?q=12.970902996916797,77.59370234356331"
2026-06-14 19:58:08.221115,12.971545138899186,77.59383377989855,57.6,Moving,Normal,"https://www.google.com/maps?q=12.971545138899186,77.59383377989855"
2026-06-14 19:58:11.229971,12.971081027090243,77.59378891652497,62.22,Moving,Normal,"https://www.google.com/maps?q=12.971081027090243,77.59378891652497"
2026-06-14 19:58:14.248026,12.971452679467893,77.59428862566735,36.43,Moving,Normal,"https://www.google.com/maps?q=12.971452679467893,77.59428862566735"
2026-06-14 19:58:17.261434,12.97142309062262,77.59447419963323,71.9,Moving,Normal,"https://www.google.com/maps?q=12.97142309062262,77.59447419963323"
2026-06-14 19:58:20.271122,12.971671963899347,77.59410096528086,48.5,Moving,Normal,"https://www.google.com/maps?q=12.971671963899347,77.59410096528086"
2026-06-14 19:58:23.281387,12.970888893355712,77.59430257916517,45.45,Moving,Normal,"https://www.google.com/maps?q=12.970888893355712,77.59430257916517"
2026-06-14 19:58:26.289940,12.970612225908654,77.5949242976183,28.62,Moving,Normal,"https://www.google.com/maps?q=12.970612225908654,77.5949242976183"
2026-06-14 19:58:29.298415,12.970372338002338,77.5953833517942,50.55,Moving,Normal,"https://www.google.com/maps?q=12.970372338002338,77.5953833517942"
2026-06-14 19:58:32.303548,12.970986955053831,77.59597984884851,75.1,Moving,Normal,"https://www.google.com/maps?q=12.970986955053831,77.59597984884851"
2026-06-14 19:58:35.312342,12.970502442555373,77.59585125406724,58.01,Moving,Normal,"https://www.google.com/maps?q=12.970502442555373,77.59585125406724"
2026-06-14 19:58:38.321280,12.970225075518877,77.5962437750585,38.58,Moving,Normal,"https://www.google.com/maps?q=12.970225075518877,77.5962437750585"
2026-06-14 19:58:41.331547,12.97013379085705,77.59649640453046,29.57,Moving,Normal,"https://www.google.com/maps?q=12.97013379085705,77.59649640453046"
2026-06-14 19:58:44.345406,12.97044587594027,77.59614339176447,72.66,Moving,Normal,"https://www.google.com/maps?q=12.97044587594027,77.59614339176447"
2026-06-14 19:58:47.352087,12.970748126281881,77.59643615753649,70.32,Moving,Normal,"https://www.google.com/maps?q=12.970748126281881,77.59643615753649"
2026-06-14 19:58:50.360568,12.970199673397437,77.59605932410503,78.56,Moving,Normal,"https://www.google.com/maps?q=12.970199673397437,77.59605932410503"
2026-06-14 19:58:53.370545,12.970491987314537,77.59530585089534,64.57,Moving,Normal,"https://www.google.com/maps?q=12.970491987314537,77.59530585089534"
2026-06-14 19:58:56.379444,12.971284588299184,77.59459999149013,23.98,Moving,Normal,"https://www.google.com/maps?q=12.971284588299184,77.59459999149013"
2026-06-14 19:58:59.392825,12.971057425856422,77.59489420660391,55.74,Moving,Normal,"https://www.google.com/maps?q=12.971057425856422,77.59489420660391"
2026-06-14 19:59:02.406738,12.970913547014778,77.59472739120534,28.92,Moving,Normal,"https://www.google.com/maps?q=12.970913547014778,77.59472739120534"
2026-06-14 19:59:05.415288,12.9710862327652,77.59397196109639,31.02,Moving,Normal,"https://www.google.com/maps?q=12.9710862327652,77.59397196109639"
2026-06-14 19:59:08.426097,12.970752679066686,77.59405590160867,29.48,Moving,Normal,"https://www.google.com/maps?q=12.970752679066686,77.59405590160867"
2026-06-14 19:59:11.434572,12.970154889426615,77.59380353752773,54.61,Moving,Normal,"https://www.google.com/maps?q=12.970154889426615,77.59380353752773"
2026-06-14 19:59:14.445069,12.969453904449718,77.59368809632421,53.91,Moving,Normal,"https://www.google.com/maps?q=12.969453904449718,77.59368809632421"
2026-06-14 19:59:17.454218,12.969276062859143,77.5929104669218,76.45,Moving,Normal,"https://www.google.com/maps?q=12.969276062859143,77.5929104669218"
2026-06-14 19:59:20.462588,12.969783117421288,77.59289545153966,67.47,Moving,Normal,"https://www.google.com/maps?q=12.969783117421288,77.59289545153966"
2026-06-14 19:59:23.471769,12.97051756559953,77.59278734434211,48.09,Moving,Normal,"https://www.google.com/maps?q=12.97051756559953,77.59278734434211"
2026-06-14 19:59:26.518515,12.969976374641272,77.59301987385557,70.06,Moving,Normal,"https://www.google.com/maps?q=12.969976374641272,77.59301987385557"
2026-06-14 19:59:29.524379,12.970443925837202,77.59295882661525,63.03,Moving,Normal,"https://www.google.com/maps?q=12.970443925837202,77.59295882661525"
2026-06-14 19:59:32.534186,12.970820342117376,77.59336196138126,42.59,Moving,Normal,"https://www.google.com/maps?q=12.970820342117376,77.59336196138126"
2026-06-14 19:59:35.546749,12.970887327409944,77.59309365013834,37.67,Moving,Normal,"https://www.google.com/maps?q=12.970887327409944,77.59309365013834"
2026-06-14 19:59:38.556417,12.970451548992566,77.59330592262549,57.05,Moving,Normal,"https://www.google.com/maps?q=12.970451548992566,77.59330592262549"
2026-06-14 19:59:41.568090,12.970457101660507,77.59326968178188,73.54,Moving,Normal,"https://www.google.com/maps?q=12.970457101660507,77.59326968178188"
2026-06-14 19:59:44.576910,12.97087536936943,77.59359626666338,62.43,Moving,Normal,"https://www.google.com/maps?q=12.97087536936943,77.59359626666338"
2026-06-14 19:59:47.585430,12.971596019974722,77.59336131247277,79.81,Moving,Normal,"https://www.google.com/maps?q=12.971596019974722,77.59336131247277"
2026-06-14 19:59:50.595154,12.971104451165239,77.59305244275556,44.06,Moving,Normal,"https://www.google.com/maps?q=12.971104451165239,77.59305244275556"
2026-06-14 19:59:53.608278,12.970487803392743,77.59286566036974,65.66,Moving,Normal,"https://www.google.com/maps?q=12.970487803392743,77.59286566036974"
2026-06-14 19:59:56.632785,12.970260440536796,77.59214185416836,22.61,Moving,Normal,"https://www.google.com/maps?q=12.970260440536796,77.59214185416836"
2026-06-14 19:59:59.642310,12.970807699586652,77.59218046387964,23.06,Moving,Normal,"https://www.google.com/maps?q=12.970807699586652,77.59218046387964"
2026-06-14 20:00:02.651375,12.971353986205843,77.59247719357478,25.14,Moving,Normal,"https://www.google.com/maps?q=12.971353986205843,77.59247719357478"
2026-06-14 20:00:05.664337,12.97078658159459,77.59274692056938,61.04,Moving,Normal,"https://www.google.com/maps?q=12.97078658159459,77.59274692056938"
2026-06-14 20:00:08.673047,12.97113624382351,77.5933646732647,52.08,Moving,Normal,"https://www.google.com/maps?q=12.97113624382351,77.5933646732647"
2026-06-14 20:00:11.682924,12.971307694568468,77.5932225271975,22.41,Moving,Normal,"https://www.google.com/maps?q=12.971307694568468,77.5932225271975"
2026-06-14 20:00:14.691720,12.971997458413574,77.59396398395576,25.23,Moving,Normal,"https://www.google.com/maps?q=12.971997458413574,77.59396398395576"
2026-06-14 20:00:17.700304,12.971828051715834,77.59375664197408,72.94,Moving,Normal,"https://www.google.com/maps?q=12.971828051715834,77.59375664197408"
2026-06-14 20:00:20.708880,12.972049661501613,77.59379661216109,76.18,Moving,Normal,"https://www.google.com/maps?q=12.972049661501613,77.59379661216109"
2026-06-14 20:00:23.722132,12.971654218548956,77.59421586384808,65.66,Moving,Normal,"https://www.google.com/maps?q=12.971654218548956,77.59421586384808"
2026-06-14 20:00:26.734801,12.972213724230441,77.59384435523316,76.85,Moving,Normal,"https://www.google.com/maps?q=12.972213724230441,77.59384435523316"
2026-06-14 20:00:29.750216,12.971576578346724,77.59341519543243,52.2,Moving,Normal,"https://www.google.com/maps?q=12.971576578346724,77.59341519543243"
2026-06-14 20:00:32.759704,12.971467313649287,77.59378139862055,57.62,Moving,Normal,"https://www.google.com/maps?q=12.971467313649287,77.59378139862055"
2026-06-14 20:00:35.768955,12.972076723936015,77.59345647378794,21.66,Moving,Normal,"https://www.google.com/maps?q=12.972076723936015,77.59345647378794"
2026-06-14 20:00:38.782090,12.971480196987416,77.59374050600321,25.32,Moving,Normal,"https://www.google.com/maps?q=12.971480196987416,77.59374050600321"
2026-06-14 20:00:41.789368,12.972153604670133,77.59412751085473,25.28,Moving,Normal,"https://www.google.com/maps?q=12.972153604670133,77.59412751085473"
2026-06-14 20:00:44.798263,12.972403285244686,77.59479921487309,54.39,Moving,Normal,"https://www.google.com/maps?q=12.972403285244686,77.59479921487309"
2026-06-14 20:00:47.807018,12.972091066494887,77.5943926348531,23.43,Moving,Normal,"https://www.google.com/maps?q=12.972091066494887,77.5943926348531"
2026-06-14 20:00:50.815813,12.971404955249387,77.59507255149663,74.26,Moving,Normal,"https://www.google.com/maps?q=12.971404955249387,77.59507255149663"
2026-06-14 20:00:53.824122,12.971995385596912,77.59553086521579,41.81,Moving,Normal,"https://www.google.com/maps?q=12.971995385596912,77.59553086521579"
2026-06-14 20:00:56.828587,12.971953565813644,77.59557439671526,76.86,Moving,Normal,"https://www.google.com/maps?q=12.971953565813644,77.59557439671526"
2026-06-14 20:00:59.837221,12.971995595885637,77.59498341105662,67.37,Moving,Normal,"https://www.google.com/maps?q=12.971995595885637,77.59498341105662"
2026-06-14 20:01:02.847883,12.972556818976903,77.59573704217883,77.78,Moving,Normal,"https://www.google.com/maps?q=12.972556818976903,77.59573704217883"
2026-06-14 20:01:05.856310,12.97262849283451,77.59592765990809,54.92,Moving,Normal,"https://www.google.com/maps?q=12.97262849283451,77.59592765990809"
2026-06-14 20:01:08.865646,12.972276803338355,77.59558215709562,21.09,Moving,Normal,"https://www.google.com/maps?q=12.972276803338355,77.59558215709562"
2026-06-14 20:01:11.875609,12.97230639744459,77.59547430596565,22.86,Moving,Normal,"https://www.google.com/maps?q=12.97230639744459,77.59547430596565"
2026-06-14 20:01:14.884946,12.972035138111432,77.59537560066818,35.53,Moving,Normal,"https://www.google.com/maps?q=12.972035138111432,77.59537560066818"
2026-06-14 20:01:17.895311,12.972250796297766,77.59533452998419,47.68,Moving,Normal,"https://www.google.com/maps?q=12.972250796297766,77.59533452998419"
